1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,class
0.02888993077,0.2596812094,0.5298791126,0.8050595325,1.081697075,2.370798173,2.677694842,3.570447429,3.093688727,1.917860145,1.001925862,0.7587264562,0.9515016709,0.2541226747,0.2495028467,0.01357295104,0.01650858262,3.585410638,4.439547917,5.108289627,2.78147924,3.072744909,11.01355197,8.875970828,6.942131614,8.069641636,4.767316317,1.265151053,1.514832464,1.91330875,2.320058766,2.493318176,2.13771489,3.580349816,3.460069577,4.537102409,2.866085365,4.26070107,3.861141422,2.588964096,3.890661795,1.483442843,1.416975598,2.325565501,2.309981725,0.01879878985,1.312301979,1.931557498,6.908032462,10.60158889,5.466334833,5.838689725,5.883047708,10.81968863,8.428246429,4.921382311,2.709482217,4.406622745,4.669879231,4.542806768,6.393519005,6.069455369,5.746444348,4.419948136,7.083139814,4.273819813,6.565095898,5.829591348,3
1.383767477,1.287372404,1.19225895,1.539065662,1.307045222,1.57003942,1.554147043,3.010204288,5.685441183,3.145141851,5.114797141,3.328801945,2.917517848,2.357997945,2.204817737,1.852956882,1.757184356,8.168386319,14.62477346,13.72120711,11.15759814,10.04447981,9.572178869,8.864004024,9.820633008,10.70680149,7.678399568,11.44309022,9.671704571,7.693885827,5.845276752,4.028474276,7.009852666,7.037147081,6.853796531,4.174926445,5.822801433,7.458110657,4.788626311,2.721942846,3.467408217,4.752318342,4.215531946,3.231746085,4.277538083,3.999481447,4.02827182,3.16191177,0.9780831873,3.348196249,5.327086156,5.491159035,4.676918918,1.466116537,0.6555101361,2.361658291,5.64028382,6.447751688,8.165154952,6.266369131,1.840294956,2.399330373,1.779881852,1.925812931,0.2287145752,2.256682458,2.283777744,2.032298065,1
5.042353192,5.073805238,5.13184319,5.376654025,5.568514274,5.477164348,5.661902953,5.868144887,4.685619649,2.084815716,2.788840929,3.727402894,6.131367379,5.174751602,5.348069714,5.164896225,6.74772357,5.240158794,5.24523621,4.743259021,4.006362679,2.168814814,3.017634935,5.816779272,5.178212789,4.673939167,5.691777687,6.641269478,5.740249036,5.120149331,4.046466924,7.579084217,6.594874225,5.960538665,4.281828651,7.331580428,10.99202751,14.18269865,10.81388288,6.442352628,7.898071027,9.097730934,7.770320745,11.54609818,12.20920379,10.93557404,11.26421555,7.377753966,24.59818616,22.74368418,16.45091802,16.77850273,13.56655602,18.81163327,21.24663189,14.29426363,6.999800745,3.141484997,10.00996287,17.98086308,37.26438815,27.69560346,20.22211049,21.70010695,26.0884098,12.72317035,7.838398221,22.00149603,5
2.65317755,1.39296483,1.142244399,1.938127233,0.862265241,0.8274956672,0.5662475404,1.929120963,0.005184139273,3.150295892,2.963788251,2.919901903,4.746653012,3.417811052,1.304335377,1.362344828,2.193089623,11.04215055,8.988600602,7.124887375,4.956031183,5.149130718,4.95873121,4.566163572,4.564014327,7.403836683,8.070707638,0.003747745989,0.003771538148,0.003832075156,0.003935136592,0.004422408846,0.00426414118,0.004087297396,0.003925875698,0.003771272995,2.894944668,2.91880374,3.435644856,1.889605457,1.908063052,2.401055722,2.287847302,3.138252212,2.749085346,4.246171487,2.639376357,1.925769442,12.71035421,8.411086408,4.190690689,4.012565454,4.725517697,9.070217851,11.27585728,10.97291915,11.99213594,9.757017975,11.75007136,12.33536724,9.697638989,8.009144675,6.12528745,7.755999182,9.930119906,16.71988323,22.05146345,14.59937732,4
0.2726111892,0.2676309399,0.5371216992,0.545723887,0.9180307475,0.9189953306,1.381073404,1.695721254,0.2160163332,3.199603649,2.550478446,1.262488863,1.234273315,0.8942723086,0.5854861259,0.263784989,0.06879769836,4.459103069,1.911264053,2.813123613,4.602280713,8.96376536,12.08037941,9.887704085,7.548551832,4.191638911,2.011577921,0.164999713,0.1622151735,0.1629973757,0.1666685243,7.649378513,3.712106723,1.928944346,5.632454628,13.70822836,0.2270166091,0.2168891044,0.2017608052,0.1887406432,3.778257535,3.586442884,0.1414522881,0.1318872264,0.1183701487,0.1045868352,3.199298177,3.623785471,12.98699479,13.8845461,11.82461546,13.55907563,13.96215288,15.8168605,16.49985185,11.38168309,11.22043266,12.58282835,11.02796712,10.44468615,10.257995,12.31719123,13.73491161,12.81092454,12.36586469,13.18433475,13.38960735,12.3233409,3
12.03107216,9.189961546,6.972950728,4.358090895,0.8156312257,3.799449411,5.60457567,12.02593448,15.77623235,13.98548711,5.559745872,2.342706381,1.964006479,5.341614927,8.486817846,12.14277904,15.02436,16.69716118,25.84561626,36.09061975,42.29055322,44.29841874,46.93178511,43.36975385,38.15002887,28.43556355,19.85144624,21.92305327,25.30453053,28.72724225,32.15880905,20.57358126,22.73713072,21.15883733,22.8843546,25.23306812,22.03139758,19.60803123,19.67070805,21.185418,18.85268397,17.99981826,20.20076838,19.47371056,20.79326474,20.51026528,18.09795642,18.23625158,4.65180818,16.77506172,24.65372488,27.04796253,26.54602098,20.45596941,1.989584273,8.837582769,20.97380041,26.77557208,22.84603247,8.650030282,4.658195985,20.43429988,28.47061146,24.12253789,5.099405633,13.87046579,27.88922288,13.35871447,7
1.956310039,1.299928618,2.914702421,2.470404552,2.999633111,3.231212704,3.582292006,4.845670932,5.675052378,5.143372525,7.021385323,8.312918374,4.72940687,3.55662432,2.154750271,0.3272460365,0.05536379051,11.08492878,10.46866537,10.9027028,12.68120879,11.3259526,12.16104216,12.91871053,11.58923536,11.54337434,10.77055313,11.18789963,11.57076805,12.82235608,12.98830885,17.93780202,15.70712224,14.31774829,15.63422575,16.49962765,9.560325829,10.62186653,11.88684532,11.44475823,11.18075773,10.57042423,10.74143644,11.7585982,10.79977577,9.797499269,12.69084523,11.97045186,33.79715002,27.61702017,21.22959174,21.49742159,19.32036524,22.73229979,26.50803495,17.79058668,8.180212871,5.275219324,15.87384028,25.08894235,24.0411437,25.24648753,20.91652457,22.95205349,18.18167773,13.21451387,2.852069633,18.30216608,5
12.48569361,10.51107741,8.920252292,7.220259558,5.275597126,4.122880677,2.183782972,7.421553383,8.681223654,8.416891971,7.542727948,5.649168849,3.065410616,1.847964408,0.6783094377,2.175903187,3.962895458,7.1583589,12.87877128,16.66763154,19.1342394,16.10621865,13.47584382,17.06520106,20.01761938,16.43411542,13.90396654,5.060927391,5.520295835,6.262797301,6.826844339,6.717370177,4.786794906,2.985435773,4.837436092,8.045863854,2.189986632,2.869710532,3.055351016,3.732489714,2.017270739,3.380992849,2.823593878,2.343843922,0.8386614161,1.963649621,1.914417281,2.03546196,2.524149055,5.308272657,5.476233687,5.220829201,4.409130021,1.363404748,3.25723249,7.989577049,11.28467054,13.77683391,12.02278063,9.057516999,2.794892077,5.063769108,6.428314452,4.250262271,2.359096776,10.47370987,11.84130158,10.59445542,7
0.02276251304,0.3095721079,0.8971357984,1.195017988,2.452304003,2.35503893,1.800756933,2.00512832,1.9334396,1.663195775,1.991362883,1.087265927,0.9939957451,0.6747404433,0.3607071761,0.3653077722,0.05639243212,0.7279878579,5.529251322,5.892639504,5.192576439,5.769066058,4.528055929,4.140035989,3.377664304,3.034606886,0.1881811056,5.841685663,3.76895476,1.993609061,0.01714483304,6.24892371,4.142977081,2.889696145,3.621845367,6.285148535,1.920688283,3.113529249,1.665117872,2.876934857,3.8584181,4.233929276,2.631456729,2.0011657,3.713839993,2.185457747,3.358646173,3.012698593,6.716295594,9.003660991,8.740114815,7.80687055,8.442315357,10.93246206,7.53889659,6.245558756,7.326880651,8.750770568,7.598713004,6.527687612,5.219635114,6.593459921,6.744733199,7.988932774,6.927359772,7.48399649,7.00661168,6.260232908,3
0.8146195845,0.03227575096,2.356383867,2.775556113,3.45500408,3.834272237,4.263939087,5.098249815,4.781650364,5.532472476,4.985157336,3.309175508,1.549647729,0.7032399054,1.42313475,0.8216996885,0.2846263407,0.6380296169,2.248357557,0.9316023492,3.425415525,3.032622876,2.331197384,3.88472001,4.073816317,4.842562554,9.285846972,0.5918984016,0.7882099989,0.8168724023,0.9685048891,4.471786735,4.299723418,2.974843126,2.328136368,5.674279039,4.673210664,2.815603972,0.983016393,4.640786946,6.752311136,7.477186563,5.26174235,1.543447491,0.6173234706,3.168307779,7.702814735,6.991881932,18.09953161,14.11590103,11.34071017,10.30400212,13.02573491,18.16023593,20.78944282,13.90131612,6.12336806,3.403459475,8.479607122,13.55948084,20.00355794,15.76733153,13.39655335,18.0508638,21.5361254,10.57395302,1.390553639,8.374815351,5
3.03764452,1.869209555,2.692842557,4.115475618,6.727246509,9.733586531,11.3330995,16.36698141,17.57977845,9.610691506,7.711860769,6.181149668,5.397001917,3.147032825,1.948246997,0.8092244303,0.8635437022,17.47945613,22.86182706,25.53231017,25.27102775,24.46379544,18.64217746,20.86761389,18.57259822,16.45461145,10.36480365,7.853605766,8.330028609,9.0499686,9.70023988,4.437361823,4.484866485,4.911309571,5.417577528,5.674750093,7.522227049,7.390516117,7.326891182,7.074536786,4.789233809,5.40620726,4.912971411,7.595760106,8.345682701,6.121090144,4.992196488,5.926801476,8.847479194,5.672874939,5.141708466,6.282555907,4.900322958,5.37886245,9.135540555,15.20732744,19.62727802,21.21719631,16.28865082,14.48939511,10.82487223,5.487651584,4.811344068,3.790385076,7.937713937,12.92884535,18.38745902,13.8706302,7
3.972600866,3.817983362,3.666313395,3.710114298,3.70829892,4.477583238,6.526237834,5.243085549,6.009345391,4.887171176,1.386146689,1.815667682,0.3902424238,0.03933306116,1.789476863,1.126240321,0.00380612664,4.387315537,5.254680658,5.508734849,5.86401804,7.390750374,6.93347911,6.836983682,6.554542462,5.313050147,5.739047868,2.61679493,2.609901806,2.734890666,2.872587833,5.468330515,3.416646222,2.751240274,4.314673582,4.205902098,2.036030363,3.20651916,2.789023335,2.124666081,1.87923076,1.923503783,1.899880015,2.447696101,3.35148122,1.911098529,1.549858767,0.6697498776,8.021778046,0.8977511137,5.80054777,1.722588366,4.594222138,2.074887552,8.225385018,11.26877735,20.31510331,22.48332516,20.50262411,15.52355012,6.65816343,3.054227613,3.038164597,4.050534356,6.958330586,9.746149251,11.46287445,9.74359841,1
7.625052193,7.035878559,6.809186505,6.460072498,5.893441348,4.481523199,4.010262364,3.756026403,1.773134017,3.278259004,3.582505667,0.06295819883,0.6727371351,1.021571704,2.422410899,3.905006633,3.47731568,10.97171163,11.00088209,9.41349351,8.991054298,10.31334086,13.32076562,11.43197725,9.60111314,7.596537163,10.81402002,1.139734174,0.360832044,1.080529771,2.075944579,16.29435869,10.14501228,7.501010156,12.59942453,20.17168504,0.8287444519,5.430748496,5.341910042,6.212721689,6.581498837,6.338340352,5.475253128,3.289508429,4.669335518,6.802158925,7.884648353,7.193782934,19.3254844,16.99506413,11.79558432,11.9342788,13.9267894,18.92427267,18.0939971,15.85777282,17.25923996,17.91938645,16.73872704,18.39213254,14.87956614,14.51717426,11.50828307,14.2879455,14.71182677,14.2917134,11.52171249,14.3438043,3
6.378359153,6.835705787,7.28235429,8.028665455,8.338327379,8.985095262,12.44334952,20.12388007,22.07778972,24.6698283,20.04567216,18.29095629,14.47476757,13.29155276,11.44670727,9.802776373,8.05882545,15.98663461,24.27061003,28.34907855,27.54680066,26.37192951,23.09791958,25.53369396,28.28227083,24.77615898,13.32769229,5.143578274,4.542168185,4.127158337,4.285701516,2.319032304,2.663080697,2.238242563,1.502817836,2.778186691,11.82057989,13.99202477,11.73366595,6.554111616,3.655609244,5.262741697,4.722389633,7.860627822,8.70624733,6.80782805,5.606306426,3.972927852,14.88735127,3.213176135,2.858618774,4.541823777,3.811540457,4.830041719,14.71738661,27.38198089,41.46861573,44.58567373,41.05619177,26.3869801,16.99550077,7.662436787,6.268327819,10.61996433,18.59258296,36.78984887,45.68514642,38.31252559,7
0.2689958648,0.1290632422,1.068216545,5.541753831,6.592427516,5.736382935,4.856350855,5.831241711,6.703260957,4.492188854,4.915906091,4.07466458,3.466575738,3.285564883,2.190380989,0.8639347189,0.1580381413,5.338480392,7.864043939,9.102649837,9.269298629,10.71155318,3.867204993,7.49788535,9.317134522,11.25222904,12.82152464,3.807328195,2.919772415,5.94245983,6.398620795,6.093837909,7.301136251,7.776400952,5.006542798,0.5580693058,2.130103565,1.987505391,2.167563789,2.380257586,2.63528177,2.368809918,1.750018643,3.264577067,4.379420667,2.309967304,1.617889815,1.05122198,20.5000303,14.95014569,9.051118871,6.630978062,5.545729734,11.5585644,15.62880176,9.848005059,9.633589272,9.495933972,12.22211294,15.06887792,27.1284674,16.08208426,5.986364075,12.04637439,28.15579209,16.68362839,12.5071836,19.98207524,4
1.811230673,1.288903038,1.940672673,3.264299914,3.92336115,5.085513829,5.857631746,6.482997525,7.958769893,7.507689132,7.320902063,5.156115283,5.336199661,7.625405062,6.58773761,3.489564079,1.848759317,7.213715173,6.864400402,4.45096743,5.163809299,6.217557719,4.153876399,4.391447684,4.543661233,5.113363144,6.0938455,5.677377639,6.270459937,6.774416525,7.757929181,1.258964256,2.207840071,5.607680765,8.462562776,12.11559524,4.168701711,5.141206824,4.382233972,4.429739872,3.407735179,3.999179584,4.394194959,4.336955402,3.87935748,3.521550425,3.148204154,3.879522469,11.62692252,7.704871636,4.759556454,7.728211764,9.148373412,14.64705544,22.59582753,14.12293703,16.11936564,15.85258691,12.04030675,4.182195697,28.3720577,14.87307496,11.6171877,24.35762236,39.03658363,27.15174406,18.93057454,20.94255455,5
12.72160244,11.41625734,9.925337225,7.977573978,7.44589941,7.793910894,10.38858433,12.33761934,16.96270061,14.4532159,12.17322563,12.31432182,13.0310498,11.12955339,7.538661698,9.896407628,10.29427348,24.8816762,30.57757821,34.70531404,35.22563802,34.54203156,43.62475752,40.33365603,36.97092436,26.67583265,21.31563794,28.46000881,26.33282406,24.14900992,21.76061572,23.8905533,27.11576077,27.26650946,26.21662864,22.88853422,26.08406316,30.20772761,29.66748676,28.56369723,26.41172089,25.45742964,27.2006879,26.18505751,25.69276576,24.04057561,21.73190932,22.45689227,10.94504297,23.65204928,30.23840405,32.77318922,27.39980289,18.96053313,12.86823949,9.851826157,25.86662941,36.40635496,30.68024593,15.13424315,10.82843673,28.75662573,32.40746403,26.82601085,8.326023182,18.8050452,35.33169514,20.09586513,7
0.00851398849,0.3367781176,0.6747413799,0.9865767175,1.012475764,1.655189296,1.67342056,2.276458643,3.243507175,3.360165809,2.959822248,2.419306337,2.950889882,1.938376772,0.5858443559,0.2876076997,0.01425236121,3.324202437,4.465821979,5.512965107,6.119568057,13.03320436,12.27860406,7.554735037,7.910864332,5.91367723,3.951038063,1.452518593,2.881419241,6.741787246,11.13535572,13.641582,10.41893468,6.18066153,8.092847149,11.31747138,0.6196315842,6.89367874,5.978461966,2.153367964,4.006733107,4.345288751,3.054068548,5.212191696,5.076387405,4.184844116,2.905225017,3.305406379,6.052973211,14.36196409,12.25176995,12.69761544,13.78685226,14.92645672,6.01021033,4.109628596,4.413978936,4.618293587,2.096181364,0.8036052127,7.241584851,14.60043948,16.0176956,17.81552917,9.1308855,1.012612274,2.578705,0.9424313243,3
1.568107626,2.010769474,5.282402881,8.442378829,11.5617573,16.48225185,25.84392934,32.31364309,34.73404979,32.11551389,24.97248317,16.44960997,11.39338701,8.580528321,5.684877254,3.227607758,1.906733639,7.086182946,7.973850183,9.802833832,8.715182449,6.264378578,5.921535208,8.490517036,9.937476044,7.739822495,6.061715313,1.096745294,1.610977787,1.955811625,2.269999046,2.810321902,2.592965031,2.470225225,2.680206045,3.123780764,2.835540614,7.250735532,4.477784241,0.007736924454,1.770992562,2.108029126,2.587071072,5.373281731,4.818144378,2.391033939,1.17577221,2.080592047,16.55493645,9.61349083,5.243042355,2.026232134,3.253520898,8.757389576,18.85325182,30.81621559,43.35350401,47.8886589,45.04898954,31.08015755,17.55740531,7.978183054,2.814513816,7.944068706,19.2371127,38.84038093,43.83202751,40.73937736,7
4.020623625,2.980658009,3.2662005,2.413878664,2.736775633,3.413479725,2.138149119,2.469291341,3.624012601,2.625338313,2.112723906,1.959427642,2.292183002,2.261766156,2.237610059,2.551561236,2.781427496,1.914917871,0.3715723168,0.3376813705,0.9298485428,2.968380748,2.015168529,1.888336429,1.488937482,1.380375581,1.881202414,1.792440598,2.857235012,3.684464099,4.739932193,1.291018722,1.328035132,3.578322732,3.147128119,2.96844753,3.718456932,3.722437686,3.093494363,2.257425041,3.740793366,4.656418189,2.837782283,2.398301086,1.792975933,1.69439466,3.112822964,3.310947051,15.62387944,9.381720935,3.38430209,6.363238719,6.691804727,13.11289482,18.10294085,12.30484865,6.248074276,0.9846475573,4.510033562,10.48787121,26.91178964,14.22732013,5.805050347,17.09584213,29.72649672,16.37580274,5.970744167,13.76799071,5
0.0155468968,0.01466779124,0.01361234734,0.01267323558,0.0117214035,0.01048023378,0.009094355392,0.007692730335,0.006350590524,0.005179845558,0.004369633852,0.004313374549,0.005172281895,0.006505520732,0.007926291693,0.009364187098,0.01080098144,0.02481831985,1.734463556,4.044051148,4.887695515,10.25780489,10.038822,6.47369966,5.75577565,2.845321919,0.01220840694,0.01278690346,0.01200067081,0.01122201408,0.01050202361,7.479685633,3.058076689,1.487506896,3.968894117,7.678325387,0.01431059048,0.3580227001,1.062180503,0.01292328906,2.86072997,3.293852772,0.01165429106,2.196358291,0.8524601317,0.01111749072,2.229919951,2.383241314,9.616789125,6.807971879,3.182195337,4.701389324,5.296636229,9.551016769,12.36245322,5.496119749,4.487542256,5.263238884,5.395071849,3.753169592,6.648529297,6.275923266,4.353098168,6.650767103,7.207135929,6.692128644,4.337781742,6.232778339,3
0.1950488957,0.308723289,2.249115914,3.196907359,3.006523841,3.286899947,3.813992238,3.039536806,2.451990422,3.05797651,3.00489363,2.94970856,3.423029567,2.837348348,3.078413393,1.923457569,2.838619632,12.37316401,13.42687712,11.80675027,12.04070691,6.953326736,3.389933873,13.14881441,13.81995365,13.98859206,14.43316213,4.315245004,3.909837693,3.252688467,3.07862696,2.094178464,2.847870784,3.504957663,2.308256645,1.746126628,3.34811691,5.648690793,3.279055517,0.6900279491,1.275567217,2.784315262,3.342336051,4.093311095,3.600818273,1.95191857,1.197140297,1.809716448,7.047946819,5.925074107,4.859549423,3.406213343,0.2769487231,2.584276691,6.27176885,14.15803415,11.13239768,7.994693619,12.60923541,16.21934964,11.04524253,6.818158749,3.000482296,1.366080121,7.537096716,15.47728714,12.42333907,17.59111481,4
5.569330493,3.122737631,0.8514592862,1.600882407,3.818057553,7.43321761,13.29411342,18.17945396,19.05274105,19.42470363,12.79272431,5.574345557,3.933725608,1.898510575,0.6556477229,1.372510105,3.598615936,17.06680927,19.61358751,19.85832144,17.34059069,15.87231382,6.709381436,18.50350877,16.97131134,18.06162521,13.14169327,5.654939973,6.671640294,8.029002961,9.00787153,4.757970655,4.193316856,4.101176995,4.802964651,3.109883891,6.840175076,8.709119493,7.895102058,5.704280492,2.898641102,4.958400105,4.895287056,7.174444646,8.326488254,6.900295667,4.229151751,3.771164604,3.344777577,5.45299636,6.041111537,6.201040794,4.866058842,2.711907453,2.040831893,15.18433632,21.15194241,19.4233311,21.46206873,13.51987052,5.590792712,7.572815837,6.878796283,7.885975274,5.447569657,17.42624802,20.28434087,17.62039075,7
0.02337445614,0.331392604,0.9275495291,2.578272762,0.4428482744,2.763823874,3.089943955,2.708133565,3.589793971,3.264538374,3.426417087,2.993806113,2.976933669,2.69697638,2.703368476,2.822498285,5.162866913,3.995863644,3.155620445,5.833469081,5.720857923,5.62812332,3.601594654,3.423821114,3.851467856,5.913577964,8.575192561,0.0163826402,0.6339800095,1.434247042,2.093238516,8.152314098,2.136206568,3.729025015,6.058693275,9.07415593,0.8670486757,2.402543854,2.258555739,2.855016369,1.738746156,0.8027612777,1.502526191,2.12109266,2.202070082,2.197194229,2.297731563,1.896678573,14.72189086,9.495869549,3.016430861,6.132984845,6.219727318,11.74249364,19.81275755,14.04795548,7.521723686,2.058558647,3.861729524,9.960106415,12.87791185,7.49751806,6.144203964,10.66339364,19.87630107,8.339513689,6.621943673,5.156094399,5
6.765319202,4.469723711,2.775344314,2.082684494,3.356757547,5.859143521,6.477185231,8.553772849,10.0967864,8.27731217,6.552484451,4.913001867,3.284523596,2.421797757,3.690656492,2.767526789,5.607678708,0.009166209686,4.284357805,9.12970481,9.200245617,9.160017811,0.01449681689,1.704494518,3.891015524,5.286843185,5.914628199,0.01082346525,0.008564683298,0.006552755146,0.004996078462,10.19582518,7.165136264,4.501621517,3.692025971,8.972927239,5.515616644,11.92604695,11.50884586,4.761618052,4.118783099,3.469358153,0.0116441788,6.169914841,9.438869511,7.445348441,5.453300325,2.533588151,7.266018832,10.56198089,4.682146766,4.307321442,4.176603828,8.069192205,10.54269236,9.585655885,11.83220784,14.29931609,10.74931067,6.403486144,6.215563769,6.117438585,5.38085279,5.292929976,5.646404189,5.420867301,5.606684254,6.524487192,3
1.404151017,0.8768437704,2.145869949,3.927197465,5.315849805,7.111675095,9.224349968,12.37344024,17.50586334,17.19855111,11.51391681,7.255460247,1.939172824,3.175725625,3.714383929,4.210747658,5.062959138,6.258786081,19.71574297,30.87557554,33.08411882,27.24395403,27.83130069,32.85689376,32.69200465,31.18113194,24.99757757,25.9520231,24.22412157,22.40567447,20.63013626,14.92361015,10.18423093,10.55867424,9.130535497,12.25578397,13.76456829,17.34803599,15.44627208,13.03814794,10.95954828,11.38047588,14.78037548,16.71360954,17.65992494,17.2498583,11.53742491,10.71035347,10.24947876,6.162020302,12.83278809,14.48305928,10.92883742,7.929857659,7.130387803,14.22934725,21.44178233,21.36589813,20.98017273,16.65800275,4.836373342,10.9777479,15.86441983,11.91830489,8.598785532,15.59430011,17.39528457,15.37880755,7
0.2413256814,0.2093087196,0.2055954717,0.2208140405,0.2568205453,0.3125596522,0.3777145801,0.4407010444,0.5030253331,0.5673939817,0.6280478047,0.6841861033,0.7324924445,0.7568389041,0.7605859455,0.7726214372,0.7834863511,0.3444544308,1.706028801,1.313291982,0.9936821792,2.016753484,0.5873224536,0.6327180532,0.6754006696,0.7074260898,0.7288553937,0.4939923203,0.4689880925,0.4480630904,0.432805964,6.006570518,2.484994944,0.4348297364,2.715847899,5.346116508,4.180901851,2.220341885,1.058168369,0.440497383,1.655275568,2.68229822,1.863738691,0.6982659325,1.35522356,0.6565745313,0.8126607044,1.395557162,22.94642946,17.084599,12.64147172,14.56272636,14.0886369,19.19966988,23.08506367,18.32663373,16.54880676,12.4831613,11.64989139,15.80262708,15.46703612,10.81627667,12.13353088,12.91500153,15.30703529,12.80480684,12.23902059,11.29821194,5
4.532011826,4.399322384,2.847949211,1.591766606,0.8165899644,0.60981595,8.825509965,15.03897271,20.39937196,22.48917169,18.49957468,14.63134647,11.24303378,8.022576235,4.80274845,1.67457354,6.172189736,9.941691937,19.78306563,27.30168268,28.65681257,23.40403487,18.52946414,25.66299863,28.19614434,21.26725814,12.795669,9.728188335,9.042197292,8.169016934,7.274819672,6.838051353,8.412675486,8.429831413,7.206967699,5.903011251,7.119262314,10.66109789,11.51866242,8.465517838,7.669929966,6.887251311,9.02860027,7.037037363,6.552931013,10.00537159,7.878492431,8.092227273,6.919943361,3.569398245,7.022766718,9.673647361,8.476762089,1.340724752,5.020026399,12.41216554,17.78168519,22.77010904,18.69177634,10.37097926,8.627419882,5.544745941,9.618380932,10.73424104,11.95745597,17.18948087,21.0827413,18.52486771,7
26.20340718,24.68245374,23.04789876,21.28588749,19.20577068,17.39744292,16.6216061,12.27305056,8.624929613,9.904495456,12.35644565,15.22654484,16.31884962,17.96620378,19.73136168,21.66760098,23.2459858,20.83138596,19.44174302,20.17040572,21.89243607,21.70086055,15.32957442,18.57136881,17.04347847,17.27997891,18.98868712,23.72997721,23.13670705,22.94395879,22.50586249,25.74960843,23.35341283,23.49755603,24.15295085,25.61339836,18.30274531,16.87717056,17.29445218,14.46215547,20.20255483,20.37517677,14.05245324,16.12017959,16.48780231,14.10704055,19.30679935,19.04611615,37.25665577,33.45289619,29.95076596,32.04426061,28.42468553,33.31152064,32.42956551,22.37053735,13.71232912,13.59495318,15.70189442,26.9181978,34.16745358,33.13213806,29.66950954,32.51706787,33.12126134,16.9297126,13.15949873,18.68345497,5
3.080076848,3.427254416,4.004505046,2.440695913,1.604233375,1.291767774,0.9719478669,0.314474053,0.008502823061,0.00741583441,0.004779466497,0.008712152432,1.808797705,2.295042787,0.6077438418,0.3044576378,2.717428087,0.01185550083,2.886737218,4.479033902,7.752004116,9.35761812,5.64801871,3.942030135,1.038720483,0.1725790399,0.007024585397,0.006557591021,0.4518090891,1.082268664,2.129417394,4.503566002,3.738956207,4.160895914,4.055714385,3.950913522,0.01004136445,0.00939859564,0.008493980221,0.007389736125,1.126865427,0.16745,2.25626531,0.9764873204,1.240030364,1.660075926,1.521445948,1.83011178,4.727036378,2.703853812,2.004224241,3.330898513,1.984520931,3.876732073,6.090832496,2.395042988,1.228412661,0.004927413114,2.59413189,1.527351181,2.302373337,2.236038756,1.222479114,1.825105553,1.766670806,1.653732688,1.183268987,2.312916136,6
4.619927428,3.477941422,2.992800771,2.520923453,1.13546321,1.57307824,3.038885771,4.881290886,6.539299203,5.670530843,5.1680997,4.260826981,3.363988841,2.598605628,2.594634223,1.650998503,1.951187626,11.42243518,11.36132284,11.02773112,7.572686956,7.87953353,8.700605596,6.788546585,6.814192589,8.076854101,10.71163186,6.051310806,6.700151721,7.14095861,7.853832872,5.200911618,5.715074878,6.585855094,6.730621671,7.462556183,5.618880213,5.369600901,4.912755344,5.459590364,5.081617598,4.677376567,4.201237012,4.06342627,5.808822746,7.26292893,6.876332439,5.493251488,8.233522756,7.378274062,6.23904189,6.992570294,9.433279426,11.45576751,13.65536285,15.17155257,10.05289747,7.409287672,7.328365842,7.87077989,7.172470436,5.769447085,7.077518994,9.863401204,14.21679717,13.10092625,10.49488182,9.406179647,4
0.2191460529,1.989280469,4.003487559,6.583094199,9.419147083,11.67112483,15.38922622,17.63881588,17.52871554,16.03895605,13.35550851,7.253381733,3.803850288,2.560244847,1.683004037,0.7056247196,0.4953144327,15.58464565,16.43711842,19.60178623,17.6872516,17.26913135,18.30760353,19.62955824,20.19125451,19.8761744,20.30313199,2.904003401,4.280399505,5.706192644,6.902959899,2.984765527,2.688833374,2.716055139,3.015788872,3.263303141,5.355934211,5.728851485,5.450701796,6.057823245,2.658921292,2.636591855,4.502292132,5.845358702,5.526718854,5.285826839,2.748052729,2.91362852,14.16416518,5.248059965,2.164996173,4.446112035,4.634431097,4.895183186,13.91379399,23.528175,31.83087405,34.19734318,30.47919709,22.76469266,14.19778188,1.114008065,4.888531366,4.308888691,13.0496204,30.07867388,34.1552048,28.37622353,7
3.471955731,2.466443272,1.65980106,1.166093222,3.261445122,3.570786842,5.470034968,6.298328545,7.175499959,6.5158026,5.172393201,4.790064688,5.426472889,6.317965375,6.402331669,5.511428883,5.906656259,5.528767614,4.225435421,4.445408492,4.133569896,4.016115563,4.817215278,5.060418071,4.758430631,4.404918815,3.770623989,0.1578003428,0.1557397897,0.1543407399,0.1534527696,1.848859103,1.841220597,3.827999033,4.930874941,6.109103892,6.679397038,4.441138446,4.19827456,1.807741168,2.497940866,4.673030856,5.528906123,4.579400208,3.210009683,5.193801883,1.956070438,1.795124253,14.05646976,8.394379834,7.146675843,9.441606636,12.23396228,17.41547607,23.70667829,16.67052892,13.29930434,9.721437895,4.901710208,6.917853879,12.85693883,7.058357988,7.09142707,16.07956793,26.43695089,16.10774421,10.1851274,5.09913265,5
